Bwd Packet Length Std,Fwd Header Length,PSH Flag Count,Total Length of Fwd Packets,Average Packet Size,Label
0.005994427,0.999855826,0,1.16E-05,0.022988014,0
0.006129537,0.999855828,0,1.61E-05,0.017722603,0
0.005284083,0.999855827,0,1.04E-05,0.016952055,0
0.016415886,0.999855827,0,1.27E-05,0.036151541,0
0.003281241,0.999855827,0,1.21E-05,0.022303082,0
0,0.999855826,0,1.49E-05,0.013869863,0
0.036793616,0.99985583,1,4.95E-05,0.022203196,0
0.017270252,0.99985583,1,4.84E-05,0.015168379,0
0.031099101,0.99985583,1,0.000159845,0.038392213,0
0.047620368,0.999855831,1,2.68E-05,0.028407534,0
0.038796343,0.99985583,1,5.42E-05,0.024257991,0
0.032648077,0.999855831,1,4.43E-05,0.023822774,0
0.027477131,0.999855831,1,0.000119922,0.031125467,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,0,0,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855826,0,7.60E-06,0.017786815,0
0.002243507,0.999855826,0,8.60E-06,0.023180651,0
0.001639486,0.999855826,0,7.44E-06,0.023309075,0
0.003451549,0.999855825,0,6.98E-06,0.024785959,0
0.000258866,0.999855826,0,8.76E-06,0.025235445,0
0.002588662,0.999855825,0,7.44E-06,0.021382705,0
0.004228147,0.999855826,0,7.05E-06,0.026969178,0
0.003106394,0.999855825,0,7.91E-06,0.027482877,0
0.00069031,0.999855826,0,7.13E-06,0.017080479,0
0.005436189,0.999855825,0,7.36E-06,0.027611301,0
0.005436189,0.999855825,0,8.06E-06,0.023180651,0
0.003882992,0.999855825,0,8.22E-06,0.022923801,0
0.005953922,0.999855825,0,7.05E-06,0.021190068,0
0.006385365,0.999855825,0,7.60E-06,0.022988014,0
0.009750626,0.999855825,0,7.83E-06,0.025492295,0
0.001252426,0.999855827,1,0.000899767,0.37349101,0
0.001252426,0.999855828,1,0.000899767,0.331992009,0
0.079974575,0.999855841,1,0.000174651,0.097988014,0
0.047097841,0.999855891,1,0.000272326,0.211246475,0
0.018247239,0.999855834,1,0.000100775,0.030462329,0
0.098678123,0.999856061,1,0.003862248,0.284996833,0
0.113814139,0.999855845,1,0.000257209,0.141620291,0
0.07531856,0.999855837,1,9.33E-05,0.066744129,0
0.080080583,0.99985584,1,6.42E-05,0.088276453,0
0.000647006,0.999855828,0,0.000899767,0.187419735,0
0.000610966,0.999855828,0,0.000900233,0.187612372,0
0.000610966,0.999855828,0,0.000899767,0.187516053,0
0.000647006,0.999855828,0,0.000899767,0.187419735,0
0.00069031,0.999855828,0,0.000900233,0.214193982,0
0.000647006,0.999855828,0,0.000900233,0.187516053,0
0.000647006,0.999855828,0,0.000900233,0.200017123,0
0.000647006,0.999855828,0,0.000899767,0.187419735,0
0.00069031,0.999855829,0,0.000899767,0.187323416,0
0.000647006,0.999855828,0,0.000900233,0.200017123,0
0.000647006,0.999855828,0,0.000899767,0.187419735,0
0.000610966,0.999855828,0,0.000899767,0.187516053,0
0.000647006,0.999855827,0,0.000900233,0.214304061,0
0.000647006,0.999855828,0,0.000900233,0.187516053,0
0.000610966,0.999855828,0,0.000900233,0.187612372,0
0.000647006,0.999855827,0,0.000900233,0.214304061,0
0,0.999855826,0,1.40E-06,0.002054795,0
0.008283717,0.999855825,0,8.29E-06,0.03473887,0
0.000172577,0.999855825,0,7.21E-06,0.022923801,0
0.007852274,0.999855825,0,7.44E-06,0.023373288,0
0.000862887,0.999855825,0,8.14E-06,0.025107021,0
0.002329795,0.999855825,0,8.37E-06,0.021061644,0
0.003624126,0.999855825,0,9.30E-06,0.032876712,0
0.000345155,0.999855825,0,8.99E-06,0.022089041,0
0.013202174,0.999855826,0,7.05E-06,0.025428082,0
0.009146605,0.999855825,0,7.21E-06,0.029730308,0
0.004400725,0.999855826,0,6.74E-06,0.026776541,0
0.00742083,0.999855825,0,7.91E-06,0.025813356,0
0.006903098,0.999855826,0,6.51E-06,0.02067637,0
0.00742083,0.999855826,0,7.98E-06,0.027097603,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0.014658482,0.999855832,1,9.65E-05,0.025358032,0
0.01091476,0.99985585,1,0.000232248,0.021684009,0
0.048947499,0.999855843,1,0.001881395,0.124710221,0
0.030567586,0.99985589,1,0.000687907,0.029137745,0
0.08745598,0.999855836,1,0.000110078,0.047402968,0
0.01606036,0.999855839,1,0.000106744,0.02302226,0
0.148499855,0.999855853,1,0.000275426,0.214064235,0
0.105528155,0.999856208,1,0.000424109,0.291194163,0
0.094042451,0.999855836,1,4.74E-05,0.099302838,0
0.110815869,0.999855837,1,4.74E-05,0.094427148,0
0.107592238,0.999855837,1,4.86E-05,0.0740625,0
0.010206641,0.999855832,0,7.37E-05,0.019600813,0
0.022453645,0.999855834,0,4.59E-05,0.015465032,0
0.009670379,0.999855837,1,7.86E-05,0.010679524,0
0.058515571,0.999855841,1,0.000313256,0.052313201,0
0.056563372,0.999855837,1,9.55E-05,0.033831665,0
0.033849776,0.999855837,1,0.000124109,0.020310854,0
0.051836397,0.999855837,1,7.07E-05,0.026840753,0
0.057753197,0.999855838,1,0.000125891,0.035921316,0
0.05827407,0.999855839,1,8.15E-05,0.033060176,0
0.010032093,0.999855837,1,7.69E-05,0.010353003,0
0.056003002,0.999855838,1,0.000258992,0.049454661,0
0.058796931,0.999855837,1,0.000107364,0.037579031,0
0.009414436,0.999855837,1,8.05E-05,0.0108823,0
0.05404541,0.999855879,1,0.002957519,0.109541154,0
0.057407319,0.999855837,1,0.00010845,0.035241043,0
0.092961431,0.999855835,1,0.000301705,0.105355534,0
0.105089918,0.999855842,1,0.000367597,0.128482227,0
0.081483274,0.999855835,1,0.000186124,0.090510845,0
0.095366036,0.999855837,1,7.61E-05,0.125902864,0
0.086440449,0.999855836,1,8.39E-05,0.092208904,0
0.100829626,0.999855835,1,6.70E-05,0.106426269,0
0.111924242,0.999855838,1,7.95E-05,0.105875677,0
0,0.999855826,1,0,0,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,0,0,0
0,0.999855826,1,0,0,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,0,0,0
0,0.999855826,1,0,0,0
0,0.999855826,1,0,0,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0,0.999855826,1,9.30E-07,0.000770548,0
0.016470074,0.999855832,0,0.000898837,0.205017123,0
0.096486442,0.999855829,1,3.36E-05,0.056558219,0
0.077809369,0.999855836,1,7.41E-05,0.060994953,0
0.081735817,0.999855841,1,0.000302791,0.092440897,0
0.096541016,0.999855831,1,3.36E-05,0.047153253,0
0.115532691,0.999855829,1,3.35E-05,0.06547089,0
0.087980031,0.99985583,1,3.26E-05,0.046810788,0
0.080147344,0.99985584,1,0.000117752,0.065279241,0
0.090742365,0.999855836,1,6.67E-05,0.068092105,0
0.082402212,0.999855836,1,8.29E-05,0.069022416,0
0.105516254,0.99985583,1,3.36E-05,0.054623288,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855826,0,0,0,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855825,1,3.10E-07,0.000770548,0
0,0.999855828,0,1.31E-05,0.008761416,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.001541096,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,0,0,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855852,0,0.000437364,0.06402275,0
0,0.999855856,0,0.000499845,0.042824272,0
0.034306825,0.999855833,0,0.000150155,0.071071716,0
0.018772944,0.999855831,0,0.000162558,0.046000489,0
0,0.999855829,0,0.000899767,0.249079623,0
0.000647006,0.999855827,0,0.000899767,0.230670443,0
0.00069031,0.999855828,0,0.000900233,0.214193982,0
0.000647006,0.999855828,0,0.000900233,0.187516053,0
0.003742053,0.999855826,0,1.10E-05,0.020976027,0
0.003486605,0.999855826,0,1.21E-05,0.022474315,0
0.005513482,0.999855826,0,1.20E-05,0.025599315,0
0.003641207,0.999855826,0,1.09E-05,0.017465753,0
0.008422769,0.999855826,0,1.26E-05,0.03317637,0
0.006398179,0.999855826,0,1.08E-05,0.022816781,0
0.00705706,0.999855826,0,1.24E-05,0.024957192,0
0,0.999855825,0,0,0,0
0,0.999855824,0,4.65E-07,0.002311644,0
0.017848505,0.999855828,1,5.29E-05,0.028860523,0
0.008307278,0.999855828,1,4.54E-05,0.02072774,0
0.057317024,0.999855983,1,0.00034155,0.241781741,0
0.081307508,0.99985594,1,0.000404341,0.233698335,0
0.050610036,0.999855916,1,0.000176899,0.23950093,0
0,0.999855832,0,4.11E-06,0.000972358,0
0.001737599,0.999855828,0,9.53E-06,0.004109589,0
0,0.999855832,0,4.11E-06,0.000972358,0
0.022198108,0.999855839,0,0.000135504,0.017442922,0
0.048744411,0.999855839,0,0.001488217,0.133900685,0
0.00124547,0.999855828,0,2.79E-06,0.002204623,0
0,0.999855831,0,5.58E-06,0.001605308,0
0,0.999855827,0,2.33E-06,0.001712329,0
0.04392096,0.999855825,1,0,0.043578767,0
0.001252426,0.999855828,1,0.000899302,0.298638699,0
0,0.999855827,0,1.05E-05,0.009717466,0
0.009976388,0.999855828,1,8.19E-05,0.028668335,0
0.011543225,0.999855828,1,0.000142791,0.047067637,0
0.009976388,0.999855828,1,7.39E-05,0.026613541,0
0.05560579,0.999855827,1,3.57E-05,0.044627568,0
0.009976388,0.999855828,1,8.19E-05,0.028668335,0
0.025152237,0.999855832,1,0.000898837,0.287414384,0
0,0.999855839,1,0.001542403,0.243358611,0
0,0.999855839,1,0.001542403,0.243358611,0
0,0.999855839,1,0.001542403,0.243358611,0
0,0.999855839,1,0.001542403,0.243358611,0
0,0.999855839,1,0.001542403,0.243358611,0
0,0.999855838,1,0.001542403,0.255526541,0
0,0.999855839,1,0.001542403,0.243358611,0
0.022010222,0.999855831,0,0.000898837,0.226596135,0
0.016065591,0.999855832,0,0.000898837,0.219037427,0
0.016423509,0.999855831,0,0.000898837,0.219771282,0
0.016008493,0.999855831,0,0.000898837,0.219606164,0
0,0.999855828,0,2.87E-06,0.002375856,0
0,0.999855826,0,1.40E-06,0.001797945,0
0.115537225,0.999855843,1,0.004146977,0.299328767,0
0.102210096,0.999855838,1,0.001082171,0.231476884,0
0,0.999855826,0,4.50E-06,0.038077911,0
0,0.999855826,0,4.81E-06,0.038976884,0
0,0.999855825,0,4.65E-06,0.045333904,0
0,0.999855825,0,4.34E-06,0.044691781,0
0,0.999855826,0,5.43E-06,0.041545377,0
0,0.999855825,0,4.96E-06,0.040582192,0
0,0.999855825,0,4.34E-06,0.041866438,0
0,0.999855827,0,9.92E-06,0.043150685,0
0,0.999855826,0,5.58E-06,0.041481164,0
0,0.999855827,0,9.61E-06,0.039265839,0
0,0.999855825,0,4.96E-06,0.040967466,0
0,0.999855825,0,4.50E-06,0.0421875,0
0,0.999855825,0,4.96E-06,0.040967466,0
0,0.999855826,0,4.96E-06,0.040325342,0
0,0.999855826,0,4.50E-06,0.038077911,0
0,0.999855825,0,4.96E-06,0.040582192,0
0,0.999855825,0,4.96E-06,0.040582192,0
0,0.999855825,0,4.96E-06,0.040325342,0
0,0.999855825,0,4.50E-06,0.0421875,0
0,0.999855825,0,4.34E-06,0.041866438,0
0,0.999855825,0,5.12E-06,0.040903253,0
0,0.999855825,0,4.81E-06,0.038720034,0
0,0.999855826,0,4.65E-06,0.045333904,0
0,0.999855825,0,4.96E-06,0.040325342,0
0,0.999855825,0,4.65E-06,0.045333904,0
0,0.999855826,0,5.12E-06,0.040903253,0
0,0.999855825,0,4.96E-06,0.040325342,0
0,0.999855825,0,4.34E-06,0.041866438,0
0,0.999855826,0,5.12E-06,0.039747432,0
0,0.999855826,0,8.68E-06,0.030308219,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855826,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855826,0,3.33E-06,0.003531678,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855826,0,1.40E-06,0.002054795,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855826,0,5.04E-06,0.006078767,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855826,0,4.50E-06,0.005479452,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855826,0,0,0,0
0,0.999855826,0,0,0,0
0,0.999855826,0,1.40E-06,0.002054795,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855827,0,4.26E-06,0.003133562,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855824,0,0,0,0
0,0.999855825,0,0,0,0
0,0.999855826,0,1.40E-06,0.002054795,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,0,0,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855826,0,3.33E-06,0.004195205,0
0,0.999855826,0,3.33E-06,0.003531678,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.001733733,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.001797945,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.001797945,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.001797945,0
0,0.999855824,0,4.65E-07,0.001797945,0
0,0.999855824,0,4.65E-07,0.001797945,0
0,0.999855824,0,4.65E-07,0.001797945,0
0,0.999855824,0,4.65E-07,0.001797945,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.001761252,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855825,0,0,0.001027397,0
0,0.999855824,0,4.65E-07,0.002054795,0
0,0.999855825,0,0,0.001232877,0
0,0.999855824,0,0,0,0
0.085150721,0.999855841,1,8.98E-05,0.070211595,0
0.08361894,0.999855838,1,0.000105116,0.06953125,0
0.074965641,0.999855837,1,8.62E-05,0.062915851,0
0.109868447,0.99985584,1,9.74E-05,0.07310115,0
0.069347953,0.999855848,1,6.71E-05,0.139050402,0
0.144293907,0.999855843,1,0.000124109,0.160394843,0
0.079998165,0.999855833,1,7.29E-05,0.050120641,0
0.03920835,0.999855883,1,0.000123488,0.232505708,0
0.098795468,0.999855848,1,5.37E-05,0.22927012,0
0.106368686,0.999855848,1,0.000287442,0.077624028,0
0.103624632,0.999855845,1,7.26E-05,0.239394491,0
0.101025084,0.999855849,1,4.67E-05,0.255794676,0
0.023144688,0.999855834,1,0.00011062,0.034280822,0
0.074965641,0.999855837,1,8.74E-05,0.063111546,0
0.036041757,0.999855836,1,0.00015938,0.048344749,0
0.048392316,0.999855935,1,0.000514031,0.199241819,0
0.081878877,0.999855849,1,0.000395814,0.10211758,0
0.145645849,0.999855837,1,8.10E-05,0.058696828,0
0.075484118,0.999855837,1,0.000107829,0.065716732,0
0.077239671,0.999855846,1,7.33E-05,0.122253688,0
0.1030945,0.999856229,1,0.000895194,0.316055487,0
0.112914074,0.99985584,1,4.74E-05,0.301353398,0
0.031551952,0.999855834,1,0.000123411,0.03984589,0
0.086240883,0.999855838,1,7.42E-05,0.077758338,0
0.040098175,0.999855834,1,0.000112791,0.040239726,0
0.074981984,0.999855837,1,0.000103411,0.06582681,0
0.093299459,0.999855837,1,0.000110233,0.067615582,0
0.013606722,0.999855834,1,5.62E-05,0.018972603,0
0.063517273,0.99985585,1,0.000338217,0.064782409,0
0.075330581,0.999855847,1,0.000115194,0.116572001,0
0.085613894,0.999855837,1,8.10E-05,0.055761986,0
0.060966561,0.999855861,1,6.68E-05,0.211104734,0
0.126881008,0.999855836,1,6.91E-05,0.057762557,0
0.002440614,0.999855828,0,1.21E-05,0.008886986,0
0.074402455,0.999855835,0,9.24E-05,0.051526826,0
0.003725493,0.999855834,0,7.43E-05,0.013926941,0
0.120146488,0.999855834,0,1.85E-05,0.220608503,0
0.014791085,0.999855839,0,0.001923023,0.162504176,0
0.002806706,0.999855828,0,1.07E-05,0.008270548,0
0.004037923,0.999855836,0,3.80E-05,0.012157534,0
0.016989375,0.999855828,0,2.37E-05,0.0200159,0
0.003117293,0.999855832,0,0.000108605,0.01939688,0
0.017264052,0.999855835,0,5.71E-05,0.025012231,0
0.063273519,0.999855837,0,3.40E-05,0.197769303,0
0.034162058,0.99985583,0,7.25E-05,0.040437016,0
0.002806706,0.99985583,0,1.07E-05,0.008270548,0
0.017913272,0.999855833,0,2.81E-05,0.021206122,0
0.007440088,0.999855838,0,4.57E-05,0.014835616,0
0.097370084,0.999855832,0,2.30E-05,0.157092355,0
0.000610966,0.999855828,0,0.000899767,0.176485697,0
0,0.999855828,0,2.87E-06,0.002375856,0
0,0.999855825,0,8.53E-07,0.001883562,0
0,0.999855826,0,2.71E-05,0.059760274,0
0,0.999855825,0,4.81E-06,0.011943493,0
0,0.999855825,0,8.22E-06,0.020419521,0
0,0.999855825,0,1.07E-05,0.026583904,0
0,0.999855825,0,4.81E-06,0.011943493,0
0,0.999855826,0,4.81E-06,0.011943493,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,0,0,0
0.003451549,0.999855825,0,9.30E-07,0.004494863,0
0,0.999855825,0,9.30E-07,0.002054795,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,0,0,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,0,0,0
0,0.999855826,0,9.30E-07,0.001541096,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002054795,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,0,0,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002054795,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,0,0,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855824,0,0,0,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,4.65E-07,0.002311644,0
0,0.999855824,0,0,0,0
0,0.999855824,0,0,0,0
0,0.999855824,0,0,0,0
0,0.999855826,0,4.78E-05,0.158476027,0
0,0.999855826,0,4.78E-05,0.158476027,0
0,0.999855826,0,4.78E-05,0.158476027,0
0,0.999855826,0,3.74E-05,0.124058219,0
0,0.999855826,0,4.78E-05,0.158476027,0
0,0.999855826,0,1.96E-05,0.04015411,0
0,0.999855826,0,4.78E-05,0.158476027,0
0,0.999855826,0,4.78E-05,0.158476027,0
0,0.999855825,0,1.91E-05,0.059460616,0
0,0.999855826,0,3.74E-05,0.124058219,0
0,0.999855826,0,4.78E-05,0.158476027,0
0,0.999855825,0,2.17E-05,0.07114726,0
0.049307439,0.999855883,1,0.000146822,0.198650485,0
0.098722242,0.999855849,1,7.98E-05,0.156460003,0
0.069125907,0.999855927,1,0.000915581,0.245441663,0
0.047725562,0.999855986,1,0.001473643,0.218079317,0
0.037817013,0.999855891,1,0.000262248,0.238863381,0
0.125300748,0.999855847,1,5.41E-05,0.177382151,0
0.122345167,0.999855853,1,0.000115891,0.25831205,0
0.11621792,0.999855874,1,6.29E-05,0.241103967,0
0.110635393,0.999855854,1,5.09E-05,0.235498206,0
0.116768084,0.999855861,1,0.000103643,0.259703735,0
0.130862784,0.999855855,1,0.000101318,0.275927972,0
0.105980843,0.999856059,1,0.000293876,0.284112467,0
0.105963541,0.999855849,1,3.09E-05,0.247314348,0
0.003494014,0.999855853,0,0.000134264,0.011819349,0
0.011514741,0.999855831,0,6.29E-05,0.022898116,0
0.003240905,0.999855831,0,1.31E-05,0.007885274,0
0.002818178,0.999855828,0,1.45E-05,0.008501712,0
0.002642183,0.999855826,0,8.06E-06,0.009788813,0
0.003358478,0.99985586,0,0.000233101,0.015110078,0
0.006140113,0.999855829,0,7.36E-05,0.025107021,0
0.004075025,0.999855836,0,5.67E-05,0.017185554,0
0.087262854,0.999855845,0,0.000247287,0.112287003,0
0,0.999855825,0,0.000160543,0.531164384,0
0,0.999855825,0,0.000160543,0.531164384,0
0,0.999855825,0,0.000160543,0.531164384,0
0,0.999855825,0,0.000160543,0.531164384,0
0,0.999855825,0,0.000236434,0.783390411,0
0,0.999855825,0,5.74E-06,0.014255137,0
0,0.999855826,0,5.74E-06,0.014255137,0
0,0.999855826,0,4.81E-06,0.011943493,0
0,0.999855826,0,5.74E-06,0.014255137,0
0,0.999855826,0,4.81E-06,0.011943493,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,0,0,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,9.30E-07,0.002311644,0
0,0.999855825,0,0,0,0
0,0.999855825,0,0,0,0
